user_id,half_life,half_life_days,n_reviews,mean_p_recall,ui_language,learning_language,pair_label,mean_accuracy,mean_delta_days,is_struggling,hl_percentile
u:gICx,1508311.3659914515,17.457307476752913,198,0.8181818181818182,en,es,en→es,0.8499638523102134,1.7964747007108117,True,0.21877744598629897
u:gJSQ,2001247.2047787535,23.16258338864298,220,0.7793939393939409,en,es,en→es,0.8052992475608195,3.3931566708754213,True,0.28596522044616196
u:gKA3,2330538.7055104235,26.973827610074345,218,0.8767584097859358,en,es,en→es,0.8562335557331504,1.7092039904009515,True,0.322589144563499
u:gMXH,1525390.3255017926,17.65498061923371,557,0.8100987432675063,en,es,en→es,0.8068690553015311,2.0362040777312322,True,0.2213244335148428
u:gOwK,2490226.363714005,28.82206439483802,186,0.9219534050179248,en,es,en→es,0.9010425387566463,1.885252078355237,True,0.3447215879149833
u:gRUJ,1318033.3056606736,15.255015111813352,187,0.8582887700534759,en,es,en→es,0.9019237175373629,1.316242696573579,True,0.19743544704022484
u:gRVs,5137.196326157152,0.05945829081200407,292,0.8210616438356199,en,es,en→es,0.8304792173037244,4.535400019025875,True,0.013613209204285966
u:gRy-,2445135.251235103,28.3001765189248,378,0.8395061728395079,en,es,en→es,0.8662891127645435,3.589300105330198,True,0.3383980326717021
u:gSuS,2285602.522280948,26.45373289677023,228,0.8355263157894737,en,es,en→es,0.892036649191413,1.61694089100065,True,0.31775865097488143
u:gTZQ,2515893.4725223947,29.119137413453643,194,0.8341924398625463,en,es,en→es,0.8589748560431754,1.707470885834288,True,0.3470050939750571
u:gUxP,1305136.843886885,15.10575050795006,1478,0.7057735678845284,en,es,en→es,0.80541682541165,1.9032021500526237,True,0.19576673107324785
u:gY2f,2501073.7435157266,28.94761277217276,239,0.9148186889818786,en,es,en→es,0.8924566510877674,1.7157571575236323,True,0.34559985947655014
u:gYoK,1917377.1037064316,22.191864626231848,138,0.7946859903381667,en,es,en→es,0.9001062044143227,2.4894925858829846,True,0.27094677674336903
u:gZda,1984691.2715179038,22.97096379071648,310,0.8747849462365775,en,es,en→es,0.8742002272598092,1.6376985513739546,True,0.2815738626383278
u:g_Sf,1515299.5092101262,17.53818876400609,206,0.8078478964401311,en,es,en→es,0.8154429062660148,2.2951612504494787,True,0.2197435447040225
u:g_uY,2018078.1218377803,23.357385669418754,135,0.8333333333333334,en,es,en→es,0.8827280242163357,2.13843115569273,True,0.2879852450377657
u:gb_v,1920522.1790384306,22.228265961092948,171,0.7675438596491229,en,es,en→es,0.7940673939996844,3.4818119179120646,True,0.27129808536799577
u:ggQV,1643872.887073218,19.02630656334743,220,0.8246969696969773,en,es,en→es,0.8492491593906201,2.7682306397306395,True,0.2363428772176357
u:gh1B,2361867.197382881,27.336425895635195,325,0.7882783882783969,en,es,en→es,0.8697232139687177,2.3579449430199433,True,0.32662919374670646
u:gj1,1924394.7099921252,22.273086921205152,412,0.7334142394822014,en,es,en→es,0.797822136079111,4.274898698759439,True,0.27200070261724923
u:gmjw,2417765.2681008293,27.983394306722563,275,0.8678787878787964,en,es,en→es,0.8503284403873422,3.1437308080808077,True,0.3337431933953979
u:gnJY,2167417.01515128,25.085845082769445,141,0.8971631205673829,en,es,en→es,0.8866275469998873,1.773798758865248,True,0.3037063059898121
u:gnuH,2232860.248999689,25.84328991897788,288,0.8559027777777847,en,es,en→es,0.8592799790189323,2.4017756156764403,True,0.3105568241700334
u:gqDS,1798357.643180636,20.814324573849955,232,0.8155890804597801,en,es,en→es,0.8388199786172795,2.8194993714080456,True,0.2546109256982259
u:grA5,2124470.469208248,24.588778578799165,151,0.8471302428256092,en,es,en→es,0.8697093309281405,2.6213359240863383,True,0.29940277533813453
u:grfA,2466482.777609909,28.547254370485057,195,0.7251526251526308,en,es,en→es,0.7739397190482467,6.543252789648623,True,0.3411206745125593
u:gs6N,2118018.3376601688,24.514101130326026,466,0.8304721030042919,en,es,en→es,0.8428427760165137,3.0448791676601497,True,0.29887581240119443
u:guki,4426.550319596442,0.05123322129162548,214,0.8778037383177569,en,es,en→es,0.8722105819001525,2.5183336578400835,True,0.011417530300368874
u:gvhR,1392831.0096816106,16.120729278722344,843,0.8462040332147117,en,es,en→es,0.8477783596401948,1.2874899773735777,True,0.20454944668891623
u:h-f7,1322170.7029789453,15.302901654848904,220,0.6935606060606091,en,es,en→es,0.7009325718802587,4.786053398569023,True,0.19796240997716494
u:h0MD,916753.0838351464,10.610568099943825,466,0.846585103022882,en,es,en→es,0.8418007373387005,1.4102256447703068,True,0.14526611628315475
u:h1Y_,2502307.8670326318,28.96189660917398,300,0.885,en,es,en→es,0.8395500449361721,1.456861226851852,True,0.3456876866327068
u:h2V6,2461145.557671534,28.48548099156868,288,0.894965277777788,en,es,en→es,0.8991308542242977,1.4550461355452675,True,0.3404180572633058
u:h3-y,1859030.4500125267,21.516556134404244,270,0.8613844797178223,en,es,en→es,0.8829194003159193,1.6210606567215364,True,0.2625153697523274
u:h3Is,1719435.973894883,19.900879327487072,646,0.646929824561404,en,es,en→es,0.7989090906956451,3.905329484864121,True,0.24635517301949764
u:h3io,1994946.7613264997,23.08966158942708,171,0.8912280701754502,en,es,en→es,0.8306839453717915,1.2798699101147932,True,0.2846478131038117
u:h3nf,1843431.9753714446,21.336018233465794,208,0.8707074175824326,en,es,en→es,0.892489178352442,2.1215111400462963,True,0.26119796240997717
u:h4p9,2256629.6046199,26.118398201619215,132,0.8257575757575758,en,es,en→es,0.878968797468129,1.2512891063411897,True,0.313718601791674
u:h5bE,2318247.782402463,26.83157155558406,194,0.7474226804123711,en,es,en→es,0.8186279464035329,6.052972866552119,True,0.3210960829088354
u:h5pa,2523940.093445021,29.212269600058114,234,0.8217846967847051,en,es,en→es,0.7853356565594483,1.958713398227287,True,0.3485859827858774
u:h849,2813.45373571645,0.032563121941162614,174,0.8649425287356322,en,es,en→es,0.9015290114630535,1.6608182338229034,True,0.005093975057087651
u:h9O2,2474204.2067733007,28.63662276357987,190,0.8561403508771948,en,es,en→es,0.871825017088175,1.4689879995126705,True,0.34226242754259617
u:h9v1,2555.123316671116,0.02957318653554532,179,0.7958676953090501,en,es,en→es,0.7986160015200386,4.5268153838195735,True,0.004127876339364131
u:hDhv,1139770.5650413695,13.191788947238074,222,0.7588588588588648,en,es,en→es,0.8164427769956975,2.05251042709376,True,0.17486386790795713
u:hDkp,2397455.483812132,27.748327358936713,659,0.8922610015174507,en,es,en→es,0.8908226213529856,1.554240185747204,True,0.3308448972422273
u:hE4z,2049909.8271680921,23.725808184815882,320,0.8473958333333342,en,es,en→es,0.8812981353652967,2.879553204571759,True,0.29176181275250307
u:hEjY,2067625.4046104983,23.930849590399287,268,0.8681592039801007,en,es,en→es,0.8971805619877412,2.493427653399668,True,0.2941331459687335
u:hFLi,86400.0,1.0,139,0.8976019184652302,en,es,en→es,0.8683117992821312,5.936449340527578,True,0.057834182329176184
u:hGug,954444.3752126197,11.046809898294208,738,0.5809846431797656,en,es,en→es,0.7279545932978101,4.703072007051089,True,0.15123836290180923
u:hHQ2,2176256.2206597617,25.188150702080573,173,0.7076107899807341,en,es,en→es,0.7828814787597296,7.3207375963391135,True,0.3047602318636923
u:hI9M,81042.74421757014,0.9379947247403951,192,0.6458333333333334,en,es,en→es,0.7789195502701053,7.453107699170525,True,0.056736342877217634
u:hISa,1714279.6695064814,19.84119987854724,184,0.828351449275375,en,es,en→es,0.8825704281772196,2.7937435210346213,True,0.24565255577024417
u:hIys,2194286.1808093535,25.396830796404554,810,0.858744855967079,en,es,en→es,0.8606444748607398,1.7355194044352997,True,0.30642894783066926
u:hM_B,1430219.9789095968,16.553471978120335,448,0.8858258928571541,en,es,en→es,0.8756337412897514,1.55826251963459,True,0.20885297734059372
u:hMdO,2421131.7548289257,28.022358273482936,260,0.8724358974359,en,es,en→es,0.8971073728452574,2.4920791043447292,True,0.33435798348849466
u:hMs5,959419.4590770388,11.104391887465727,828,0.776992753623192,en,es,en→es,0.8333333785496545,1.9267271230318483,True,0.1520288073072194
u:hNB-,2230929.757409114,25.82094626630919,367,0.763396911898278,en,es,en→es,0.794775020629777,2.3222087559289535,True,0.31038116985772
u:hNDE,1861064.7249553814,21.540100983279878,566,0.8568904593639576,en,es,en→es,0.8820170955550608,1.5861514976770057,True,0.2626910240646408
u:hNG4,1866277.3283142997,21.600432040674765,265,0.7955974842767358,en,es,en→es,0.8935238187949355,3.236755677847659,True,0.26339364131389426
u:hNJp,2513485.6235613846,29.09126879121973,440,0.8693181818181818,en,es,en→es,0.8690572287358503,2.0425885679713804,True,0.34665378535043034
u:hNqp,2421479.3601379436,28.02638148307805,705,0.9037115839243617,en,es,en→es,0.8946269915030352,1.2978263888888888,True,0.334533637800808
u:hPe6,2037965.5338331622,23.58756404899493,1205,0.8036376210235145,en,es,en→es,0.8495261960583248,2.0608328434762564,True,0.2906200597224662
u:hQUr,1812039.6778880663,20.972681457037805,136,0.7830882352941176,en,es,en→es,0.8956028244631186,4.822381280637255,True,0.2562796416652029
u:hR6G,1471124.8896577216,17.026908445112518,255,0.6313725490196078,en,es,en→es,0.8171684569226203,4.60891512345679,True,0.21350781661689794
u:hSch,1396471.816212146,16.162868243196137,197,0.8714043993231827,en,es,en→es,0.8798538852737705,1.310578997461929,True,0.20481292815738628
u:hSg,2016950.6364504788,23.34433607002869,287,0.7061556329849059,en,es,en→es,0.7567598650060091,5.78502383372048,True,0.287897417881609
u:hTEI,2348705.0090505974,27.184085752900433,177,0.8389830508474576,en,es,en→es,0.8947457595762681,3.4417796610169495,True,0.3246969963112594
u:hUiL,1985856.347519545,22.984448466661398,1075,0.842651162790706,en,es,en→es,0.8417331454786601,1.8233133397932815,True,0.28166168979448447
u:hUrq,2436393.1527001485,28.198994822918387,888,0.8663851351351374,en,es,en→es,0.8829620330836653,1.371635698198198,True,0.3367293167047251
u:hV3R,2181348.853915727,25.247093216617213,132,0.8735414207005302,en,es,en→es,0.842347696991089,2.0748424347643097,True,0.30537502195678906
u:hVp-,1474534.2740017904,17.06636891205776,229,0.8631732168850087,en,es,en→es,0.8896695900385047,1.2620959182435711,True,0.21385912524152467
u:hWKB,1895257.8011146362,21.93585417956755,165,0.844949494949497,en,es,en→es,0.8685229424532708,3.102170875420876,True,0.26769717196557175
u:hWYo,2472050.9184409273,28.61170044491814,375,0.8899111111111172,en,es,en→es,0.8925539836151658,1.303739012345679,True,0.34182329176181275
u:hXMv,1397380.876600905,16.17338977547344,145,0.6586206896551724,en,es,en→es,0.733472998870458,4.480364703065134,True,0.20490075531354296
u:hXq8,1894724.815138628,21.929685360400786,143,0.8018648018648041,en,es,en→es,0.8013370738740643,2.7659693084693084,True,0.2674336904971017
u:hYNR,1960082.3394472012,22.68613818804631,131,0.9362595419847634,en,es,en→es,0.9001272264631043,1.3046718617472435,True,0.2778851220797471
u:h_8H,874458.232739563,10.12104436041161,149,0.6661073825503423,en,es,en→es,0.8043069508555974,3.481434874471787,True,0.1401721412260671
u:hbrD,1853445.322505029,21.451913454919318,337,0.8481701285855608,en,es,en→es,0.8981184181643075,1.7570795897900868,True,0.2621640611277007
u:hdOI,2203606.346444532,25.50470308384875,563,0.8663410301953837,en,es,en→es,0.8914622196633119,2.0951990206236433,True,0.30757070086070615
u:hdWH,1227911.6184645698,14.211940028525113,232,0.7147988505747155,en,es,en→es,0.834897304923061,2.9162239084450827,True,0.18654487967679606
u:hduZ,2393574.9463302316,27.703413730673976,303,0.7887788778877888,en,es,en→es,0.8195573355684861,4.780739136413641,True,0.3304935886176006
u:he6P,7439.917387816938,0.08611015495158493,168,0.8827380952381012,en,es,en→es,0.8860988029443126,3.4824858079805994,True,0.019585455822940454
u:heSO,2392624.0098359417,27.692407521249326,216,0.7874228395061759,en,es,en→es,0.7868480143078578,2.5956198559670782,True,0.33014227999297385
u:hfFs,2473860.754673271,28.632647623533227,169,0.8969428007889586,en,es,en→es,0.8933606643265537,1.362979536489152,True,0.3421746003864395
u:hfxa,2382136.0009569223,27.571018529594006,486,0.8775720164609074,en,es,en→es,0.8750731782244136,1.619338467840268,True,0.329264008431407
u:hipG,1961009.9165152567,22.6968740337414,397,0.8589420654911839,en,es,en→es,0.8831613893076317,1.3968795479988805,True,0.27797294923590377
u:hksP,2401018.907490332,27.78957068854551,301,0.8981173864894849,en,es,en→es,0.8815660675701836,2.103360172880522,True,0.33110837871069737
u:hmWC,1858354.1225781473,21.50872827058041,1364,0.7761520737327229,en,es,en→es,0.8289761360808279,3.3830138922830453,True,0.26242754259617074
u:hmt0,128104.54892653243,1.4826915385015327,190,0.7695363408521632,en,es,en→es,0.9009591425535026,1.8836278630604286,True,0.06183031793430529
u:hovi,1912024.0463771394,22.129907944179855,403,0.7622001654259751,en,es,en→es,0.8025817568854976,4.009624460068008,True,0.27033198665027225
u:hpaj,2029728.226424195,23.492224842872627,541,0.7694085027726433,en,es,en→es,0.839565586246262,3.944638443896762,True,0.28965396100474267
u:hqGz,2432265.0935961283,28.1512163610663,254,0.8349737532808426,en,es,en→es,0.8982199939279881,2.6220456948089823,True,0.33593887229931496
u:hqH9,2061470.404951431,23.85961116841934,157,0.821656050955414,en,es,en→es,0.7761984633868731,2.551185642250531,True,0.29334270156332337
u:hrBs,975862.2316320868,11.294701755001004,181,0.8375690607734861,en,es,en→es,0.8389086665329759,1.7270220099242888,True,0.15378535043035307
u:hro2,1839673.9999576197,21.292523147657636,165,0.8747474747474787,en,es,en→es,0.8658292227686347,1.3084800785634119,True,0.26075882662919375
u:hsY5,983169.654502238,11.379278408590718,140,0.7130952380952428,en,es,en→es,0.8111674665967135,2.9616543485449736,True,0.1552784120850167
u:htVe,1724036.990495103,19.95413183443406,174,0.7978927203065173,en,es,en→es,0.8680019783117575,3.374322318007663,True,0.24670648164412437
u:hu1f,2439190.0494644917,28.231366313246433,454,0.7849853157121894,en,es,en→es,0.8164724057963029,4.096960454397129,True,0.33751976111013526
u:hw4K,1330456.4430804113,15.398801424541798,144,0.7636574074074098,en,es,en→es,0.8131294379935684,1.7437314332561729,True,0.1991919901633585
u:hwoc,932589.6837524791,10.793862080468509,364,0.6474358974358984,en,es,en→es,0.7880712720176439,2.80525809549247,True,0.1476374494993852
u:hx4k,9705.048173384244,0.11232694645120653,131,0.9427480916030534,en,es,en→es,0.8990892546218331,1.4343540606446141,True,0.024152467943088004
u:hxr4,851125.2438808967,9.85098661899186,930,0.7843010752688183,en,es,en→es,0.7971014282135875,1.2785483870967742,True,0.13718601791673984
u:hyNe,1594685.0046764968,18.457002368940934,325,0.7546373626373692,en,es,en→es,0.7462890979393401,2.847770014245014,True,0.22958018619357104
u:hyX9,1934272.4246617937,22.387412322474464,1073,0.8326498912705871,en,es,en→es,0.8454649242922175,2.329696053812433,True,0.27340593711575617
u:i0KN,639496.8892224772,7.401584366000893,408,0.6715686274509852,en,es,en→es,0.7866309604640852,1.6527710262345678,True,0.11241875988055507
u:i0NQ,2182949.2988237496,25.26561688453414,182,0.9054145030793571,en,es,en→es,0.8759807042774076,1.382477297008547,True,0.30555067626910243
u:i0h8,2151871.334117108,24.90591821894801,401,0.8962534140838653,en,es,en→es,0.8551418033338233,1.9880089994920107,True,0.3022132443351484
u:i0kt,2321333.3691293397,26.867284364922913,300,0.8817420634920798,en,es,en→es,0.8599760346378768,1.4941989583333333,True,0.3216230458457755
u:i1-D,1678020.1591425652,19.421529619705616,462,0.8696067821067878,en,es,en→es,0.8407580878646579,2.0774729938271603,True,0.24064640786931318
u:i1Ly,1762090.712995084,20.3945684374431,273,0.9259419152276595,en,es,en→es,0.9021918557632843,1.4674278846153848,True,0.2510100122958019
u:i1sn,917835.0410004883,10.623090752320467,254,0.8240813648294055,en,es,en→es,0.8439641916952624,1.3169025681685622,True,0.1455295977516248
u:i25-,490878.4791724452,5.681463879310709,134,0.7848258706467687,en,es,en→es,0.8144090155284185,1.27512835129906,True,0.09529246443000175
u:i2Se,1547143.5376193116,17.90675390763092,200,0.8660416666666749,en,es,en→es,0.8443940067285655,1.718057349537037,True,0.2239592481995433
u:i2lF,1642333.9759185822,19.008495091650257,254,0.9051321709786495,en,es,en→es,0.8692854826713096,1.6817559784193643,True,0.23599156859300896
u:i2mG,1107103.2846873994,12.813695424622678,618,0.8405532439513155,en,es,en→es,0.8168025098282016,1.6005789658995564,True,0.1712629545055331
u:i3Sz,2337462.8781873095,27.053968497538303,183,0.9091855321363825,en,es,en→es,0.8653836145639423,1.7376595704310869,True,0.32355524328122254
u:i3fB,1346991.74829228,15.590182271901387,256,0.8496093750000039,en,es,en→es,0.8852760954323454,1.388329761646412,True,0.20015808888108202
u:i4hL,1081172.246921363,12.513567672700962,132,0.8068181818181818,en,es,en→es,0.883596916551462,1.3196218258978676,True,0.16854031266467592
u:i5Go,2006688.7136041322,23.225563814862642,247,0.8966550992866842,en,es,en→es,0.8937711411395622,1.3692373762932972,True,0.28649218338310206
u:i6ru,1471253.7707967784,17.02840012496271,263,0.9109632446134448,en,es,en→es,0.8507379915370298,1.2625209917617237,True,0.21359564377305462
u:i7v8,2411382.409388003,27.90951862717596,167,0.9027445109780717,en,es,en→es,0.884075462324846,1.240466705477933,True,0.3326892675215177
u:i9w6,1600698.3821869465,18.526601645682252,196,0.8426870748299337,en,es,en→es,0.8604114139828425,1.6007132227891157,True,0.22993149481819777
u:iAAu,1523431.3163120255,17.632306901759556,236,0.8803167877320592,en,es,en→es,0.851703334330453,1.5157889497018204,True,0.22097312489021606
u:iAY1,2212165.3860058533,25.603766041734414,145,0.8595402298850621,en,es,en→es,0.8504866054612504,2.6135735153256703,True,0.3088881082030564
u:iAY7,1946183.5440747838,22.525272500865555,1170,0.8568498168498221,en,es,en→es,0.8681677879228757,2.033156784188034,True,0.2759529246443
u:iAhG,1057396.5552400071,12.238386056018602,191,0.7694589877836021,en,es,en→es,0.8172846094690956,2.3391839974791546,True,0.16572984366766205
u:iAld,1679789.823177894,19.442011842336736,288,0.7838500330687916,en,es,en→es,0.8082403260771513,3.0524546280221196,True,0.24090988933778323
u:iBPR,2344971.0305696544,27.140868409371,468,0.8764041514041688,en,es,en→es,0.8944730975266566,1.2871899978236785,True,0.32460916915510274
u:iBWw,1551128.1038101914,17.952871571877214,413,0.822639225181598,en,es,en→es,0.8610316842226465,1.696821193166532,True,0.22413490251185667
u:iBa0,1685511.2778402234,19.508232382409993,221,0.8729260935143348,en,es,en→es,0.8897686371369546,1.5956739672364673,True,0.24178816089935007
u:iBcV,773242.2456536173,8.949563028398348,408,0.6358251633986961,en,es,en→es,0.788042331560987,2.8782521162400148,True,0.12805199367644476
u:iBja,1909823.6276426062,22.104440134752387,171,0.8023879142300234,en,es,en→es,0.8787247142071705,2.1958910683344164,True,0.2699806780256455
u:iBt3,1950938.1437638549,22.580302589859432,287,0.8430894308943101,en,es,en→es,0.8917923525655643,2.762807620338108,True,0.27647988758124015
u:iCWL,2182186.450457627,25.25678762103735,141,0.7783687943262482,en,es,en→es,0.8399609409539586,4.61858591082217,True,0.30546284911294574
u:iCqf,2215189.7194127534,25.638769900610573,338,0.9018737672583874,en,es,en→es,0.8953371466381662,1.6521701046460662,True,0.30906376251536977
u:iCty,2485223.1479403423,28.764156804865074,236,0.841807909604517,en,es,en→es,0.8462014219278294,2.9106317188480855,True,0.3438433163534165
u:iCxy,2210273.7212253893,25.581871773442007,425,0.867350140056026,en,es,en→es,0.8900268830799619,2.406121160130719,True,0.30862462673458635
u:iD3m,2521047.9955629744,29.178796244941832,148,0.9067567567567838,en,es,en→es,0.8870415057915058,1.551454032157157,True,0.3480590198489373
u:iD9X,1570409.306826572,18.176033643826063,182,0.870695970695978,en,es,en→es,0.8381540651943044,1.6123017144892144,True,0.22668189004040049
u:iDOT,2060981.4778380406,23.853952289792137,694,0.8891450528338227,en,es,en→es,0.8741243320961755,1.5554982688920909,True,0.29316704725101
u:iDSC,1524074.668959111,17.639753112952672,426,0.8477503912363099,en,es,en→es,0.8665789557575883,2.1641105079551384,True,0.22114877920252943
u:iDSK,2022812.5881894045,23.412182733673664,209,0.8205741626794306,en,es,en→es,0.8907495149720032,3.741692085326954,True,0.28877568944317583
u:iDcf,1663185.2689993505,19.249829502307296,167,0.8177644710578921,en,es,en→es,0.8482372251833329,3.5994772954091814,True,0.23827507465308273
u:iDv6,2202471.9169541528,25.491573112895285,484,0.8193870523415991,en,es,en→es,0.8660077932801247,2.772360154576064,True,0.30748287370454946
u:iDvF,545550.2484929564,6.314238987186996,141,0.7399527186761277,en,es,en→es,0.6998895833993982,1.2906312385080116,True,0.10266994554716319
u:iEla,1269702.74375205,14.69563360824132,382,0.8153577661431125,en,es,en→es,0.8546834516177031,1.797254520554586,True,0.19093623748463026
u:iEqr,1278503.2568129755,14.797491398298328,174,0.7763409961685862,en,es,en→es,0.807955103644759,3.215291746487867,True,0.1917266818900404
u:iFQV,1801390.4677485551,20.84942671005272,291,0.9073310423825981,en,es,en→es,0.8682040032708126,1.2793722556319205,True,0.25496223432285264
u:iFUj,1283068.1181112668,14.850325441102624,296,0.8697072072072061,en,es,en→es,0.8923389040662113,1.2437551614114115,True,0.1923414719831372
u:iFZ8,2529987.9037033566,29.282267403974036,175,0.8911862899005942,en,es,en→es,0.8374771644395705,1.3337757275132276,True,0.34990339012822763
u:iFnk,41868.38736835907,0.48458781676341517,185,0.8714414414414486,en,es,en→es,0.797061327649563,10.566278528528528,True,0.04830493588617601
u:iGMn,16487.42100977292,0.19082663205755693,148,0.8759974259974391,en,es,en→es,0.8698659613544047,1.3551122997997997,True,0.03354997365185315
u:iGaJ,2236555.1584144384,25.886055074241185,158,0.8132911392405063,en,es,en→es,0.8919682111137807,4.386590849156118,True,0.3109081327946601
u:iGrk,5777.376786584777,0.06686778688176825,166,0.7941767068273072,en,es,en→es,0.8367457469689931,7.453931629294958,True,0.01616019673282979
u:iGyQ,1473368.7553900317,17.052879113310553,136,0.7702205882353015,en,es,en→es,0.805243343111132,2.5805638956971677,True,0.213771298085368
u:iH2J,828236.7094757332,9.586073026339506,429,0.7116439116439255,en,es,en→es,0.7761311119728614,1.963010716135716,True,0.13393641313894256
u:iH7k,2488614.669317726,28.803410524510717,182,0.8356227106227252,en,es,en→es,0.8824726321641405,1.8104145044770044,True,0.34445810644651326
u:iHRM,2375939.433971066,27.499299004294745,169,0.9200462752238047,en,es,en→es,0.8747726632491554,1.7131852673679595,True,0.3285613911821535
u:iHmX,936991.7528644414,10.844811954449552,216,0.7770061728395139,en,es,en→es,0.8393392237754982,2.0994583762002743,True,0.14834006674863867
u:iHqe,2366188.8770306613,27.386445336003025,143,0.9459207459207554,en,es,en→es,0.8882786800835469,1.4485526741776742,True,0.32715615668364656
u:iI05,2506782.3010972906,29.0136840404779,169,0.8447731755424142,en,es,en→es,0.863839267241634,3.0943832867630947,True,0.34603899525733356
u:iJ9M,997716.4826891896,11.547644475569324,140,0.8003571428571572,en,es,en→es,0.8063381379466381,1.3792677744708994,True,0.1579132267697172
u:iJFn,1812013.001715969,20.972372705045938,278,0.8603374443302662,en,es,en→es,0.8980617102670092,2.1246768418598454,True,0.2561918145090462
u:iJS4,1976437.683095218,22.875436146935392,166,0.8509036144578493,en,es,en→es,0.8854306311650393,1.8888036869701026,True,0.28025645529597754
u:iJ_l,1759407.320983541,20.363510659531723,202,0.8160066006600692,en,es,en→es,0.830010501050105,2.776196255042171,True,0.25074653082733184
u:iJn1,2529688.5346903857,29.278802484842426,387,0.8973483450227674,en,es,en→es,0.8965002885581939,2.1636049502344723,True,0.34981556297207095
u:iJnB,2276526.278343943,26.34868377712897,195,0.8713125763126102,en,es,en→es,0.8779244260013491,3.192176934947768,True,0.3159142806955911
u:iKf-,1099208.9679146353,12.722326017530502,155,0.8653763440860258,en,es,en→es,0.8537262284415984,1.3247921893667862,True,0.17038468294396628
u:iKwT,1160250.9881370729,13.428830881216122,252,0.7820767195767301,en,es,en→es,0.8314325743305122,1.5913501708553792,True,0.17723520112418759
u:iL00,1268444.3118163657,14.681068423800529,186,0.899321556579656,en,es,en→es,0.8656429293526068,1.4106068921744326,True,0.19076058317231687
u:iL2s,2414640.633729622,27.947229557055806,169,0.8702169625246686,en,es,en→es,0.8481694505363144,2.661874794543064,True,0.3335675390830845
u:iL6k,1944069.3197161574,22.5008023115296,313,0.8875399361022396,en,es,en→es,0.862738108574656,1.494659507750562,True,0.2753381345512032
u:iLO_,2282022.8297795258,26.412301270596362,641,0.896296016342844,en,es,en→es,0.8935406665608151,1.478283570231698,True,0.31661689794484454
u:iLbA,1987219.180372291,23.000221995049664,238,0.8441876750700295,en,es,en→es,0.8535516646343185,3.0098283341114223,True,0.2835060600737748
u:iLmP,2250326.234167917,26.045442525091634,186,0.8770609318996504,en,es,en→es,0.9007191136223396,2.11754859866587,True,0.3130159845424205
u:iMIL,1507298.689874066,17.445586688357245,477,0.8251722072476814,en,es,en→es,0.8471843827059132,1.4960357461759455,True,0.21851396451782892
u:iML6,871131.5045361251,10.082540561760707,206,0.7766990291262232,en,es,en→es,0.846483521951112,2.0363109605357788,True,0.139645178289127
u:iMSf,1675813.7963204477,19.395993012968145,378,0.7768959435626137,en,es,en→es,0.8364472087937179,2.248806523123653,True,0.2400316177762164
u:iMYe,2334222.639514416,27.016465735120555,330,0.9131313131313151,en,es,en→es,0.8751766809028767,1.6508889239618407,True,0.32302828034428244
u:iMgq,1056785.585364575,12.231314645423321,1264,0.7749519665461242,en,es,en→es,0.7924804206958328,1.3810336453938117,True,0.165466362199192
u:iMvT,1202172.2207054158,13.914030332238609,138,0.8404934437543405,en,es,en→es,0.8230948399426659,1.564921665324745,True,0.182680484805902
u:iNQR,1903064.893708009,22.0262140475464,250,0.8206,en,es,en→es,0.8497927221557252,3.1930766203703707,True,0.26936588793254873
u:iNTA,1470035.539527893,17.01430022601728,373,0.876247925443646,en,es,en→es,0.8956957633701857,1.7042443960381293,True,0.21333216230458457
u:iNlt,1825416.569205764,21.127506588029675,675,0.6960740740740741,en,es,en→es,0.8772472159796937,5.4000412037037036,True,0.25847532056912
u:iNzK,2082552.813373103,24.103620525151655,339,0.8467270684084957,en,es,en→es,0.8684332752900386,1.5514380530973453,True,0.2954505533110838
u:iOFz,1264881.3811046965,14.639830799822876,217,0.7243471582181291,en,es,en→es,0.8264301547372841,2.878938972094214,True,0.18970665729843667
u:iOOi,647997.3453458622,7.499969274836368,591,0.7209209572153807,en,es,en→es,0.7753077748745434,1.509724317697562,True,0.11338485859827858
u:iOjr,1120048.619239008,12.963525685636668,281,0.8291468416913416,en,es,en→es,0.8247665344025477,1.3259370469223672,True,0.17266818900404005
u:iOt2,1577238.4829418308,18.255075034048968,284,0.8684272300469508,en,es,en→es,0.862721003566074,1.7232111534950443,True,0.2277358159142807
u:iP4Z,1921479.0096707735,22.239340389708026,216,0.9229166666666713,en,es,en→es,0.9019216637272193,1.6019350673010972,True,0.27138591252415245
u:iP79,1066433.9682071223,12.342985743137989,170,0.823333333333347,en,es,en→es,0.8131367651955888,1.5112781181917212,True,0.16687159669769894
u:iPBu,1378806.9800498495,15.958414120947332,255,0.7943137254902001,en,es,en→es,0.877477318875219,1.4866524600580973,True,0.20323203934656595
u:iPZl,2450780.109246592,28.36551052368741,244,0.8950136612021885,en,es,en→es,0.8331428783634665,2.016141943685489,True,0.3389249956086422
u:iQ7n,2170025.3224176522,25.116033824278382,453,0.8935982339955917,en,es,en→es,0.8935412588753063,1.6902793363175537,True,0.3040576146144388
u:iQQS,1487723.8779865662,17.219026365585258,210,0.8682086167800476,en,es,en→es,0.7959030334212777,1.4428826609347443,True,0.21552784120850166
u:iQWS,1392759.0322823387,16.119896206971514,174,0.738738368910793,en,es,en→es,0.7819689588452267,3.7033001410174538,True,0.20446161953275954
